COUNTRY,SUBNATIO,SCHOOLID,SC01Q01,SC02Q01,SC02Q02,SC03Q01,SC04Q01,SC04Q02,SC04Q03,SC04Q04,SC05N01,SC05Q01,SC05Q02,SC05Q03,SC05Q04,SC05Q05,SC05Q06,SC05Q07,SC05Q08,SC05Q09,SC05Q10,SC05Q11,SC05Q12,SC05Q13,SC05Q14,SC06Q01,SC06Q02,SC07N01,SC07N10,SC07N20,SC07N30,SC08Q01,SC08Q02,SC08Q03,SC08Q05,SC08Q06,SC08Q07,SC08Q08,SC08Q09,SC08Q10,SC08Q11,SC08Q12,SC08Q13,SC08Q14,SC08Q15,SC08Q16,SC08Q17,SC08Q18,SC08Q19,SC08Q20,SC09Q01,SC09Q02,SC09Q03,SC09Q04,SC09Q05,SC09Q06,SC10Q01,SC10Q02,SC10Q03,SC10Q04,SC10Q05,SC10Q06,SC11Q01,SC11Q02,SC11Q03,SC11Q04,SC11Q05,SC11Q06,SC11Q07,SC12Q01,SC12Q02,SC12Q03,SC12Q04,SC12Q05,SC13Q01,SC13Q02,SC13Q03,SC13Q04,SC13Q05,SC13Q06,SC13Q07,SC13Q08,SC14Q01,SC15Q01,SC15QN02,SC15Q02,SC16Q01,SC16Q02,SC16Q03,SC16Q04,SC17Q01,SC17Q02,SC17Q03,SC17Q04,SC17Q05,SC18Q11,SC18Q21,SC18Q12,SC18Q22,SC18N13,SC18N23,SC18N14,SC18N24,SC18N15,SC18N25,SC18N16,SC18N26,SC19Q11,SC19Q21,SC19Q12,SC19Q22,SC19Q13,SC19Q23,SC19Q14,SC19Q24,SC19Q15,SC19Q25,SC20Q01,SC20Q02,SC20Q03,SC20Q04,SC21Q01,SC21Q02,SC21Q03,SC22Q01,SC22Q02,SC22Q03,SC23Q01,SC23Q02,SC23Q03,SC24Q01,SC24Q02,SC24Q03,SC24Q04,SC25Q01,SC25Q02,SC25Q03,SC25Q04,SC25Q05,SC25Q06,SC25Q07,SC25Q08,SC25Q09,SC25Q10,SC25Q11,SC25Q12,SC25Q13,SC26Q01A,SC26Q01B,SC26Q01C,SC26Q01D,SC26Q01E,SC26Q02A,SC26Q02B,SC26Q02C,SC26Q02D,SC26Q02E,SC26Q03A,SC26Q03B,SC26Q03C,SC26Q03D,SC26Q03E,SC26Q04A,SC26Q04B,SC26Q04C,SC26Q04D,SC26Q04E,SC26Q05A,SC26Q05B,SC26Q05C,SC26Q05D,SC26Q05E,SC26Q06A,SC26Q06B,SC26Q06C,SC26Q06D,SC26Q06E,SC26Q07A,SC26Q07B,SC26Q07C,SC26Q07D,SC26Q07E,SC26Q08A,SC26Q08B,SC26Q08C,SC26Q08D,SC26Q08E,SC26Q09A,SC26Q09B,SC26Q09C,SC26Q09D,SC26Q09E,SC26Q10A,SC26Q10B,SC26Q10C,SC26Q10D,SC26Q10E,SC26Q11A,SC26Q11B,SC26Q11C,SC26Q11D,SC26Q11E,SC26Q12A,SC26Q12B,SC26Q12C,SC26Q12D,SC26Q12E,SC27Q01A,SC27Q01B,SC27Q01C,SC27Q01D,SC27Q02A,SC27Q02B,SC27Q02C,SC27Q02D,SC27Q03A,SC27Q03B,SC27Q03C,SC27Q03D,SC27Q04A,SC27Q04B,SC27Q04C,SC27Q04D,SC27Q05A,SC27Q05B,SC27Q05C,SC27Q05D,SC27Q06A,SC27Q06B,SC27Q06C,SC27Q06D,SC27Q07A,SC27Q07B,SC27Q07C,SC27Q07D,SCHLSIZE,SCHLTYPE,SELECT,SMRATIO,STRATIO,SCHWEIGT,ABGROUP,SCHAUTON,SCMATBUI,SCMATEDU,STMORALE,STUDBEHA,TCHCONS,TCHPARTI,TCMORALE,TCSHORT,TEACBEHA,ASSESS,COMPLAN,COMPWEB,MACTIV,PCGIRLS,PROPCERT,PROPMA5A,PROPMATH,PROPQPED,RATCOMP,EXCOURSE,AUTRES,AUTCURR,MSTREL,STRATUM
840,8400,11,5,375,345,1,100,999,999,999,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,46,25,999,180,8,6,1,1,1,3,1,2,2,1,1,1,3,2,1,3,3,3,3,3,3,150,88,62,12,150,150,1,3,4,4,3,4,1,2,2,2,1,2,2,3,4,5,2,5,1,1,1,1,1,1,1,1,4,1,4,4,2,1,2,2,1,1,1,2,2,51,0,44,999,0,0,7,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,1,2,1,1,1,2,4,1,2,3,1,1,4,1,1,1,1,1,4,2,2,2,2,3,2,3,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,720,3,1,180,14.118,55.57844,3,.974,.146,-.688,.831,-.2,1.06,-.418,1.65,-.175,.372,2,1,1,1,.479,.863,1,.078,997,.208,2,6,3,.17,84000
840,8400,12,5,1995,1650,1,90,5,5,999,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,18,7,41,180,7,6,2,2,2,2,3,3,2,4,4,4,3,4,4,4,4,3,2,2,2,920,800,120,9,920,920,1,2,2,2,2,3,2,2,1,2,2,2,2,2,5,3,5,5,1,1,1,1,1,1,1,1,1,3,3,3,1,1,2,2,1,1,1,1,1,180,999,180,999,999,999,999,999,5,999,10,999,17,2,998,999,999,999,998,999,998,0,1,1,1,1,2,2,3,2,2,3,2,2,3,2,2,2,2,2,3,2,2,2,2,3,3,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,3645,3,2,202.5,20.25,12.76251,3,.974,-1.57,-1.024,.514,-.75,-.078,-1.605,-.571,.602,-.135,3,1,1,3,.453,1,999,999,997,.252,2,5,4,.09,84000
840,8400,13,3,1152,1096,1,99,999,1,999,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,999,999,999,999,6,6,1,1,1,1,1,1,3,1,1,3,2,3,1,1,2,2,2,2,3,700,589,111,18,700,700,1,4,4,4,2,4,1,1,1,1,1,1,1,2,4,2,2,5,1,1,1,1,1,2,1,1,4,1,1,1,2,1,2,2,1,1,1,2,2,113,999,998,999,20,999,10,999,0,999,10,999,15,999,12,999,3,999,3,999,0,999,1,1,1,2,1,3,4,1,1,4,1,3,4,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2248,3,0,149.867,19.894,21.24714,3,.974,-.432,.265,2.588,1.386,1.623,-.01,1.65,-1.203,1.686,2,1,1,1,.488,999,.8,.133,997,.311,2,6,4,.05,84000
840,8400,14,4,736,781,1,40,0,0,60,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,7,4,40,177,7,6,1,1,1,1,1,2,2,1,2,1,1,2,1,2,2,1,1,1,1,463,391,103,20,256,103,1,4,4,4,3,3,1,1,1,1,1,1,1,3,5,5,2,5,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,3,1,1,1,1,1,116,1,114,1,21,0,2,0,0,0,0,0,13,0,11,0,2,0,11,0,0,0,1,1,1,1,1,3,4,1,3,4,1,1,4,2,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1517,3,0,116.692,13.021,39.47469,2,-.26,.817,1.113,2.588,.09,1.623,-.873,.244,-1.203,.637,3,.222,.553,3,.515,.983,.846,.112,997,.305,2,6,0,.04,84000
840,8400,15,7,9997,9997,7,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9997,9997,9997,9997,9997,9997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,99997,7,7,997,997,23.39271,9,997,997,997,997,997,997,997,997,997,997,7,7,7,9,997,997,997,997,997,97,9,9,9,.05,84000
840,8400,16,2,9999,9999,1,98,2,0,999,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,999,999,33,180,7,6,1,2,1,2,2,3,4,2,2,2,2,3,1,3,2,1,1,2,2,670,9999,1,1,9999,9999,1,2,4,4,3,3,2,2,2,2,2,2,2,2,5,5,1,5,1,1,1,1,1,1,1,1,3,1,2,1,1,1,3,3,2,1,2,2,2,113,999,113,999,13,999,999,999,0,999,999,999,12,999,999,999,999,999,0,999,0,999,1,2,1,2,3,1,2,1,3,2,4,1,3,2,2,2,1,3,3,2,3,4,1,2,2,3,1,1,1,3,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,2,1,2,1,1,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,1,2,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,99999,3,2,999,999,14.76801,3,1.694,-.137,.265,.019,.09,-1.235,.434,.244,.066,-.861,2,9,9,0,999,1,999,.106,997,99,1,6,4,.14,84000
840,8400,17,7,9997,9997,7,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9997,9997,9997,9997,9997,9997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,99997,7,7,997,997,43.50298,9,997,997,997,997,997,997,997,997,997,997,7,7,7,9,997,997,997,997,997,97,9,9,9,.03,84000
840,8400,18,1,200,200,1,98,2,0,999,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,5,53,175,8,7,3,3,3,3,2,2,2,3,4,3,3,2,2,4,3,2,2,2,2,54,12,30,6,49,54,2,4,4,9,2,3,2,3,2,3,3,3,3,2,5,5,2,5,1,1,2,1,1,1,1,1,4,4,4,4,2,3,3,2,1,1,1,1,2,27,999,27,999,0,999,0,999,2,999,0,999,6,999,1,999,5,999,5,999,0,999,1,1,1,1,1,4,3,2,2,4,3,2,4,1,1,1,1,1,3,2,2,2,1,1,3,1,2,2,3,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,1,1,1,1,2,1,2,2,2,2,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,2,2,1,2,2,2,1,2,1,2,2,2,2,1,2,1,1,400,3,0,66.667,14.815,140.9181,2,.974,-.432,-.527,-1.789,-.48,1.06,-.873,1.65,1.108,.637,2,1,.907,2,.5,1,.167,.222,997,.135,2,5,4,.09,84000
840,8400,19,2,525,495,1,999,999,999,999,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,999,999,29,185,7,6,3,3,3,2,1,2,2,3,2,2,1,2,2,2,2,2,1,2,3,185,100,65,20,185,185,1,4,4,4,4,4,2,2,2,2,2,2,2,2,5,5,2,5,1,2,2,2,1,2,1,2,4,2,1,1,2,2,2,2,1,1,1,2,2,63,1,63,1,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,1,2,1,2,1,3,3,2,3,3,2,2,3,3,2,2,2,3,3,3,3,3,2,3,2,3,2,2,3,3,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1020,9,0,145.714,16.063,44.24759,2,1.694,.446,-.058,.019,-1.007,-.078,-.418,-1.374,.764,-1.317,2,1,1,1,.485,1,1,.11,997,.181,2,6,4,.01,84000
840,8400,20,3,900,950,1,95,5,999,999,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,5,185,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,300,200,95,5,300,300,1,3,1,2,2,2,1,2,1,1,1,2,2,2,5,5,2,5,1,2,1,1,1,2,1,2,4,1,3,1,2,2,1,3,1,1,1,1,2,99,0,998,999,30,0,3,0,33,0,0,0,12,999,9,0,3,0,6,0,0,0,1,1,1,2,1,2,3,1,2,3,2,1,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,1,1850,3,3,999,18.687,36.66199,2,1.694,1.488,2.2,1.355,.39,-.078,-.01,1.036,-1.203,.372,2,1,1,2,.514,999,999,.121,997,.162,2,6,4,.01,84000
840,8400,21,3,548,518,1,100,0,0,0,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,184,8,6,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,260,260,260,260,260,260,4,4,4,4,4,4,2,2,1,1,2,2,2,2,5,5,4,5,1,1,1,1,1,2,1,1,4,4,4,4,2,2,2,2,1,1,1,1,1,90,999,999,999,999,999,999,999,999,999,999,999,11,1,998,999,998,999,998,1,0,0,1,1,1,2,2,2,3,2,2,3,2,2,8,2,2,1,1,2,3,2,2,2,1,3,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1066,3,0,92.696,11.844,64.14355,2,-.759,1.488,2.2,.831,-.48,-.061,-.01,.642,-1.203,.637,3,1,1,3,.486,999,999,999,997,.244,2,1,3,.01,84000
840,8400,22,5,1064,1009,1,90,5,5,999,9,9,9,9,9,9,9,9,9,1,1,1,1,9,9,10,15,90,190,8,7,2,2,2,1,1,2,3,3,3,2,3,4,2,2,2,2,2,3,2,500,9999,9999,9999,9999,9999,2,2,2,3,2,2,2,2,3,2,3,2,2,2,2,4,2,5,1,1,2,2,2,1,2,2,2,3,3,3,1,1,2,2,2,1,1,1,1,125,0,998,999,125,999,999,0,999,0,999,0,14,999,998,999,998,999,998,999,0,999,1,1,1,2,2,2,2,1,2,3,2,1,3,2,2,1,1,3,3,2,3,2,2,3,3,2,2,2,3,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2073,3,2,148.071,16.584,31.0191,3,.047,-.757,-.214,-.903,-1.25,-.835,-.418,.642,.066,-.382,2,9,9,3,.487,999,999,.112,997,.241,1,3,4,.07,84000
840,8400,23,4,800,750,1,95,5,0,0,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,20,15,60,180,7,6,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,300,300,0,12,300,300,1,3,4,4,2,3,2,2,2,2,2,2,8,3,5,5,2,5,1,1,2,1,1,1,1,1,4,1,1,1,1,3,2,3,1,1,1,1,1,77,3,64,3,10,0,5,0,8,0,0,0,10,1,9,1,1,0,0,0,0,0,1,1,1,1,2,3,2,1,1,3,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1550,3,1,147.619,19.745,25.77459,3,-.759,.146,.101,-.126,-.48,-.835,-1.605,-.571,.437,-.135,3,1,1,3,.484,.834,.905,.134,997,.194,2,3,1,.04,84000
840,8400,24,7,9997,9997,7,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9997,9997,9997,9997,9997,9997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,99997,7,7,997,997,11.8049,9,997,997,997,997,997,997,997,997,997,997,7,7,7,9,997,997,997,997,997,97,9,9,9,.04,84000
840,8400,25,2,388,369,1,100,999,999,999,9,9,9,9,9,9,9,9,9,1,1,1,1,9,9,1,0,37,180,7,6,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,205,205,0,5,205,0,1,3,3,4,3,4,1,2,2,2,1,2,2,2,5,5,1,5,1,1,1,1,1,1,1,1,4,1,1,1,2,2,2,2,2,1,1,2,2,51,3,998,999,0,999,0,999,0,999,0,999,5,2,5,2,0,999,0,999,0,999,1,2,1,2,2,3,3,2,2,3,2,2,3,2,2,2,2,1,3,1,2,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,757,3,1,126.167,14.419,79.04755,2,1.694,1.488,2.2,.831,.7,-.078,-.873,-.571,-1.203,2.489,2,0,1,1,.487,999,1,.114,997,.271,1,6,4,.02,84000
840,8400,26,3,1117,1068,1,100,0,0,0,9,9,9,9,9,9,9,9,9,1,1,1,1,9,9,999,10,40,180,7,6,1,1,1,1,1,3,2,1,1,2,1,2,1,1,1,1,2,2,3,2000,120,150,30,2000,2000,2,3,2,4,3,4,1,1,1,2,2,2,2,2,5,3,3,5,1,1,1,1,1,1,1,1,3,2,2,1,2,2,1,3,1,1,1,1,1,100,999,99,999,9,999,1,999,0,999,0,999,13,999,4,999,2,999,1,999,0,999,1,1,1,2,2,2,4,1,2,3,2,1,3,1,1,1,1,3,2,1,1,2,1,1,2,2,1,1,1,3,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1,2,2,1,2,2,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,1,1,2185,3,2,168.077,21.85,24.36988,2,1.694,.446,.629,1.096,1.386,.659,.981,1.65,-1.203,.116,2,1,1,3,.489,.99,.308,.13,997,.915,2,6,4,.07,84000
840,8400,27,3,1000,996,1,100,0,999,999,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,999,999,2,181,6,6,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,900,700,75,9999,900,900,1,4,4,4,4,4,2,2,2,1,2,2,2,2,5,5,4,5,1,2,2,1,1,2,1,1,4,1,1,1,1,2,1,3,1,1,1,1,1,148,999,148,999,0,999,0,999,0,999,0,999,22,999,22,999,0,999,0,999,0,999,1,1,1,1,1,3,3,1,1,3,1,1,3,2,2,2,1,2,3,2,3,2,2,3,3,2,3,2,2,1,2,2,1,1,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,1996,3,0,90.727,13.486,40.2735,3,1.694,.817,.847,.514,-1.25,-.078,.434,.244,-1.203,.116,3,1,1,3,.499,1,1,.149,997,.451,2,6,4,0,84000
840,8400,28,2,464,435,1,100,999,999,999,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,10,5,38,180,8,7,1,2,2,2,1,3,2,8,3,3,2,3,1,3,3,3,2,2,2,350,350,100,10,350,350,2,4,4,3,4,4,2,2,2,2,2,2,2,3,5,5,3,5,1,1,2,1,1,2,1,2,3,1,2,1,2,2,3,3,1,1,2,1,2,80,999,998,999,7,999,3,999,2,999,0,999,9,1,8,998,0,998,0,0,0,998,1,2,1,2,2,3,3,1,3,3,2,1,3,1,1,1,1,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,899,3,0,94.632,11.238,77.51884,2,.457,-.432,-.41,.019,-.2,-.078,-.873,1.65,.066,-.382,3,1,1,1,.484,999,.889,999,997,.389,2,6,3,.02,84000
840,8400,29,2,673,804,1,94,6,999,999,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,5,4,6,175,7,6,3,4,2,4,2,2,2,2,2,1,1,1,1,2,2,3,1,2,2,400,200,200,70,200,320,1,4,3,3,2,4,2,2,1,2,1,2,2,2,8,5,5,5,1,1,1,1,1,1,1,1,4,1,1,1,2,2,2,2,2,1,1,1,2,72,1,56,999,2,0,6,0,6,0,4,0,10,1,7,0,3,0,0,0,0,0,1,1,1,1,3,2,3,2,3,3,3,2,3,2,2,2,1,2,2,3,2,3,1,1,2,4,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1477,3,1,140.667,20.372,32.3461,2,.974,1.488,.101,.831,1.026,-.078,1.502,.244,1.303,-.861,2,.8,.5,2,.544,.778,.667,.145,997,.271,1,6,4,.1,84000
840,8400,30,1,208,208,1,98.99,1.01,0,0,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,999,999,11,175,7,5,1,1,1,1,2,2,1,2,3,4,3,1,1,2,2,3,2,2,2,134,88,35,8,122,122,1,4,3,4,3,4,2,2,2,2,2,2,2,2,5,5,1,5,1,2,1,1,1,2,1,1,4,1,1,1,2,2,3,1,2,1,1,1,2,31,0,30,999,0,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,2,1,2,2,2,3,2,3,3,2,3,3,1,1,1,1,2,3,2,2,2,2,3,2,2,3,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,416,3,1,138.667,13.419,148.3448,2,1.694,-.432,-.058,.019,-.75,-.078,-.01,1.65,-.516,.116,2,.91,.91,2,.5,.968,1,.097,997,.322,1,6,4,.07,84000
840,8400,31,1,130,134,2,0,80,20,999,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,180,7,6,3,2,1,3,3,3,4,2,3,2,2,2,1,2,2,1,2,2,2,35,26,0,1,35,0,4,3,3,3,3,3,1,2,2,2,1,2,2,2,5,5,2,5,1,1,1,1,1,1,1,1,4,4,4,4,2,1,2,3,1,1,1,1,1,18,999,12,999,0,999,4,999,5,999,1,999,2,999,1,999,1,999,2,999,0,999,1,1,1,2,2,1,3,1,3,2,2,2,3,2,2,1,1,2,3,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,2,2,2,1,1,2,1,2,1,1,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,2,2,1,2,2,2,1,2,2,2,2,1,264,1,1,132,14.667,522.7894,3,1.694,.146,.265,.831,.7,-.835,.434,.642,.764,.372,2,0,1,3,.508,.667,.5,.111,997,.133,2,6,4,.05,84000
